trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1283,False,"{'a': 0.5, 'e': 0.2828808626910075}",20,10,18.783331152227706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.5, 'e': 0.2819215663564944}",20,0,26.48681554648399,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1285,False,"{'a': 0.5, 'e': 0.28096198810043826}",25,5,13.86407876036985,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.2800021288824176}",25,6,30.414509268199012,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.2790419896622912}",20,12,14.458128498386625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.2780815714001986}",30,12,-1.5978893926418998,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1289,False,"{'a': 0.5, 'e': 0.2771208750565576}",30,6,-37.28098044741908,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 1}",1
1290,False,"{'a': 0.5, 'e': 0.2761599015920648}",30,20,20.294363200595733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.5, 'e': 0.2751986519676933}",20,13,-30.988748476614898,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1292,False,"{'a': 0.5, 'e': 0.27423712714469284}",20,1,8.664867510644129,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.273275328084588}",20,9,2.2097568583816996,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1294,False,"{'a': 0.5, 'e': 0.272313255749178}",30,0,-7.706737922392563,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1295,False,"{'a': 0.5, 'e': 0.2713509111005347}",20,12,-18.825670811974952,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1296,False,"{'a': 0.5, 'e': 0.27038829510100315}",30,13,-43.33165118030769,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1297,False,"{'a': 0.5, 'e': 0.26942540871319887}",30,18,9.81945433957332,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1298,False,"{'a': 0.5, 'e': 0.26846225290000847}",20,0,4.657191405850057,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1299,False,"{'a': 0.5, 'e': 0.26749882862458735}",20,5,15.994808985287897,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1300,False,"{'a': 0.5, 'e': 0.2665351368503601}",20,3,24.780998978994674,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.265571178541018}",30,20,8.146937700217327,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.26460695466051976}",25,5,26.845942399688717,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.2636424661730887}",25,11,22.18034210320551,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.26267771404321355}",25,3,-24.417158246997314,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.2617126992356461}",35,22,11.488405796605367,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.26074742271540147}",20,0,-17.07177878982491,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1307,False,"{'a': 0.5, 'e': 0.25978188544775555}",20,0,-4.833614407875119,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1308,False,"{'a': 0.5, 'e': 0.2588160883982461}",20,0,-5.311582420728422,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1309,False,"{'a': 0.5, 'e': 0.2578500325326696}",25,6,28.867902802135518,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.5, 'e': 0.2568837188170823}",25,13,19.038417837457075,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.5, 'e': 0.2559171482177973}",20,11,9.59833295427947,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.5, 'e': 0.2549503217013857}",20,5,12.535837404481057,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1313,False,"{'a': 0.5, 'e': 0.2539832402346734}",25,0,-54.47699115640657,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
1314,False,"{'a': 0.5, 'e': 0.25301590478474223}",30,8,27.955345235433164,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.5, 'e': 0.25204831631892716}",25,17,16.47609842899122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.5, 'e': 0.25108047580481696}",20,15,9.317153821728823,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.5, 'e': 0.2501123842102517}",20,0,-33.08248466227649,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1318,False,"{'a': 0.5, 'e': 0.24914404250332328}",20,4,19.367728464757086,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1319,False,"{'a': 0.5, 'e': 0.2481754516523729}",25,13,7.398040298486438,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.24720661262599175}",30,13,16.027639362950335,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1321,False,"{'a': 0.5, 'e': 0.24623752639301838}",20,12,2.7145929626518037,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.24526819392253935}",20,6,20.84136264383772,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.24429861618388662}",25,3,4.525954545751758,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.24332879414663827}",25,16,19.29846680156106,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.5, 'e': 0.24235872878061585}",20,8,-38.332374199676615,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
1326,False,"{'a': 0.5, 'e': 0.24138842105588507}",30,15,11.571702882561416,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1327,False,"{'a': 0.5, 'e': 0.2404178719427531}",20,13,13.12538248487743,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.5, 'e': 0.23944708241176946}",20,0,17.858706755601123,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1329,False,"{'a': 0.5, 'e': 0.23847605343372313}",20,12,13.845822885035846,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.5, 'e': 0.23750478597964347}",20,0,-18.371517906782596,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1331,False,"{'a': 0.5, 'e': 0.2365332810207974}",20,0,16.74969408574423,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1332,False,"{'a': 0.5, 'e': 0.23556153952869024}",30,10,-83.71172366574204,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",1
1333,False,"{'a': 0.5, 'e': 0.23458956247506296}",25,0,30.049142792882968,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1334,False,"{'a': 0.5, 'e': 0.233617350831893}",20,15,1.691211550758726,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.5, 'e': 0.23264490557139142}",25,0,17.31976639524613,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1336,False,"{'a': 0.5, 'e': 0.2316722276660039}",30,12,20.64562356819585,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1337,False,"{'a': 0.5, 'e': 0.2306993180884078}",20,13,12.965898935151465,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.5, 'e': 0.22972617781151303}",20,6,21.05854465298875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.5, 'e': 0.22875280780845939}",20,4,3.7319429836651956,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1340,False,"{'a': 0.5, 'e': 0.22777920905261723}",25,11,-37.14109807066347,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1341,False,"{'a': 0.5, 'e': 0.22680538251758475}",20,0,26.674977951924834,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1342,False,"{'a': 0.5, 'e': 0.2258313291771889}",20,8,-39.589182317410256,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
1343,False,"{'a': 0.5, 'e': 0.22485705000548248}",20,7,0.045443557500684184,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1344,False,"{'a': 0.5, 'e': 0.22388254597674498}",25,5,-0.5115402478088025,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1345,False,"{'a': 0.5, 'e': 0.22290781806547996}",25,0,-3.533957052858619,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1346,False,"{'a': 0.5, 'e': 0.22193286724641567}",20,6,8.544243623938634,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.22095769449450242}",25,15,18.99907493591327,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.5, 'e': 0.2199823007849133}",20,6,13.277465067114715,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1349,False,"{'a': 0.5, 'e': 0.2190066870930415}",25,11,6.497865838183818,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1350,False,"{'a': 0.5, 'e': 0.21803085439450107}",20,9,-1.78463638052231,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1351,False,"{'a': 0.5, 'e': 0.2170548036651242}",20,13,0.1240647960396386,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.21607853588096199}",25,12,9.893150192300016,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.21510205201828167}",30,18,21.9602847130598,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.5, 'e': 0.21412535305356747}",25,11,16.249614541103302,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.5, 'e': 0.21314843996351787}",20,10,9.883449204247801,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.21217131372504627}",20,6,24.262180775078566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.2111939753152784}",25,13,23.615917637990083,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.21021642571155302}",25,11,-29.041054857077985,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1359,False,"{'a': 0.5, 'e': 0.20923866589141926}",25,0,15.27708197377504,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1360,False,"{'a': 0.5, 'e': 0.20826069683263726}",35,19,-54.9482847686333,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
1361,False,"{'a': 0.5, 'e': 0.20728251951317556}",20,0,8.718454190159184,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1362,False,"{'a': 0.5, 'e': 0.20630413491121183}",25,17,13.30105071228336,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.20532554400513015}",20,5,10.737017105993022,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.20434674777352183}",25,11,26.589859088503147,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.2033677471951825}",30,21,14.85442783940852,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.20238854324911318}",25,12,23.608893256149013,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.20140913691451723}",30,0,41.811066515037005,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1368,False,"{'a': 0.5, 'e': 0.2004295291708014}",25,15,18.36863044992388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.19944972099757285}",35,14,-4.270431653018136,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 0}",1
1370,False,"{'a': 0.5, 'e': 0.19846971337464017}",35,23,9.556929835808452,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1371,False,"{'a': 0.5, 'e': 0.19748950728201042}",25,2,15.116260502010284,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1372,False,"{'a': 0.5, 'e': 0.19650910369989008}",25,14,21.967777308974327,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.19552850360868218}",20,3,-15.586483781867026,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1374,False,"{'a': 0.5, 'e': 0.19454770798898718}",20,0,-11.197018193813951,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1375,False,"{'a': 0.5, 'e': 0.1935667178216002}",35,22,10.8593859008385,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.19258553408751175}",20,13,12.085772602317455,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.5, 'e': 0.19160415776790501}",20,8,10.914600669981617,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.19062258984415673}",30,20,2.000800074901866,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1379,False,"{'a': 0.5, 'e': 0.18964083129783424}",30,17,21.809788629884892,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.5, 'e': 0.1886588831106965}",25,3,-0.14176536374174642,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.18767674626469114}",20,12,14.331793659055377,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.5, 'e': 0.18669442174195539}",30,18,10.476166482360206,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1383,False,"{'a': 0.5, 'e': 0.1857119105248132}",25,1,28.5722112886189,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1384,False,"{'a': 0.5, 'e': 0.1847292135957762}",30,23,5.101522477257929,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.18374633193754078}",20,1,-1.0892025102133236,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.18276326653298897}",20,13,12.499292732443283,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.18178001836518562}",20,9,14.061275833317037,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.18079658841737928}",25,0,26.19619584640987,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1389,False,"{'a': 0.5, 'e': 0.17981297767299936}",25,0,-9.914934376801167,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1390,False,"{'a': 0.5, 'e': 0.17882918711565696}",20,12,1.1714924606140131,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1391,False,"{'a': 0.5, 'e': 0.17784521772914216}",25,0,6.30639803857454,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
1392,False,"{'a': 0.5, 'e': 0.17686107049742464}",25,18,13.577679411013435,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.5, 'e': 0.17587674640465117}",20,1,20.013137950543154,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1394,False,"{'a': 0.5, 'e': 0.17489224643514614}",35,21,22.60715262142756,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.17390757157340905}",25,0,22.859563713985825,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1396,False,"{'a': 0.5, 'e': 0.1729227228041151}",25,17,-37.80338970777892,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1397,False,"{'a': 0.5, 'e': 0.17193770111211254}",20,9,7.182274727236849,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.17095250748242338}",20,8,13.348812692348288,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.5, 'e': 0.16996714290024081}",20,15,9.348764109587048,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.1689816083509297}",25,12,23.754555156795767,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.5, 'e': 0.1679959048200241}",20,7,-39.37458392963056,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1402,False,"{'a': 0.5, 'e': 0.16701003329322792}",30,16,23.109956497010106,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.5, 'e': 0.1660239947564121}",25,0,18.715088872860818,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1404,False,"{'a': 0.5, 'e': 0.16503779019561562}",20,0,29.814704755716352,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1405,False,"{'a': 0.5, 'e': 0.16405142059704247}",30,0,26.251960997518637,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1406,False,"{'a': 0.5, 'e': 0.16306488694706261}",20,16,7.43780631477793,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.1620781902322094}",25,2,37.865704281062484,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.16109133143917923}",20,13,10.91442487514027,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.5, 'e': 0.16010431155483126}",30,3,38.60536483369778,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.5, 'e': 0.15911713156618487}",20,12,17.03112935048143,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.1581297924604204}",25,11,-1.7069925328741444,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1412,False,"{'a': 0.5, 'e': 0.1571422952248764}",20,0,13.446140568378029,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1413,False,"{'a': 0.5, 'e': 0.15615464084705052}",30,17,15.18802165972365,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.15516683031459658}",25,0,-38.569880058509845,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",1
1415,False,"{'a': 0.5, 'e': 0.15417886461532546}",20,14,12.115891366647078,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.15319074473720237}",25,16,16.95880993899305,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.15220247166834752}",25,5,28.760615961582573,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.15121404639703348}",20,16,7.180782705263441,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.15022546991168584}",20,15,1.6804051772898982,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.5, 'e': 0.1492367432008806}",20,12,0.8761403255569358,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1421,False,"{'a': 0.5, 'e': 0.14824786725334482}",35,22,20.977010976472002,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.5, 'e': 0.14725884305795392}",25,6,5.2197496831600665,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.14626967160373244}",25,13,22.284310324599684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.14528035387985133}",20,0,3.0608693558424798,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1425,False,"{'a': 0.5, 'e': 0.14429089087562869}",20,0,30.46709357394777,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1426,False,"{'a': 0.5, 'e': 0.14330128358052693}",20,12,14.727620773924013,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.5, 'e': 0.1423115329841538}",20,0,32.79863789852838,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1428,False,"{'a': 0.5, 'e': 0.1413216400762593}",25,7,10.42936284438766,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1429,False,"{'a': 0.5, 'e': 0.14033160584673673}",25,18,14.66843125590854,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.13934143128561977}",20,9,20.531323961713532,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.13835111738308337}",20,0,-11.614121943408051,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1432,False,"{'a': 0.5, 'e': 0.1373606651294409}",25,17,3.9204783301191255,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.13637007551514496}",25,17,15.561127865418834,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.5, 'e': 0.13537934953078465}",20,10,4.2351614768444446,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.5, 'e': 0.13438848816708632}",20,14,-1.3136955435273714,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.1333974924149108}",30,14,-7.0424458479183825,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1437,False,"{'a': 0.5, 'e': 0.1324063632652542}",20,16,4.840836337419322,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.5, 'e': 0.13141510170924514}",20,13,12.457128154167808,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.5, 'e': 0.13042370873814554}",20,8,21.38006160347178,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.5, 'e': 0.12943218534334786}",20,15,9.73109227099643,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.12844053251637585}",20,14,12.054021443625748,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.5, 'e': 0.1274487512488818}",20,9,-22.86626155417268,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.12645684253264733}",25,0,33.5631815474989,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1444,False,"{'a': 0.5, 'e': 0.12546480735958065}",20,11,-0.09179303443234277,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1445,False,"{'a': 0.5, 'e': 0.12447264672171729}",20,0,8.526095597988956,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1446,False,"{'a': 0.5, 'e': 0.12348036161121737}",30,12,29.751398958357413,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.5, 'e': 0.12248795302036633}",20,10,20.04458533279884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.12149542194157227}",20,3,16.768150267833935,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.12050276936736662}",20,10,20.257403615691636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.5, 'e': 0.1195099962904014}",20,10,15.751660213575217,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.11851710370345009}",25,8,25.260109745511873,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.5, 'e': 0.11752409259940473}",25,14,7.470483513878135,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1453,False,"{'a': 0.5, 'e': 0.11653096397127678}",25,9,19.545903381282887,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'a': 0.5, 'e': 0.11553771881219435}",30,9,33.547242820031734,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.5, 'e': 0.11454435811540296}",20,2,13.880352511675603,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1456,False,"{'a': 0.5, 'e': 0.11355088287426278}",30,19,17.013169733161455,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.1125572940822494}",25,13,10.193072707938601,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1458,False,"{'a': 0.5, 'e': 0.1115635927329511}",25,12,22.18931943012467,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.5, 'e': 0.11056977982006959}",20,9,5.917779066461368,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.10957585633741725}",25,7,23.033605996635334,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1461,False,"{'a': 0.5, 'e': 0.10858182327891792}",25,14,8.023834889339701,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.10758768163860415}",20,0,-9.875878925802812,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1463,False,"{'a': 0.5, 'e': 0.10659343241061792}",30,20,-22.507486171997275,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1464,False,"{'a': 0.5, 'e': 0.10559907658920793}",25,8,25.20729618641785,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.5, 'e': 0.10460461516873039}",30,11,-26.16233038507006,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
